1400_1.png,38.82,0.997
1400_10.png,37.14,0.993
1400_2.png,38.71,0.997
1400_3.png,38.62,0.997
1400_4.png,38.14,0.996
1400_5.png,38.02,0.996
1400_6.png,37.59,0.995
1400_7.png,37.39,0.995
1400_8.png,37.27,0.994
1400_9.png,37.00,0.993
1401_1.png,42.73,0.997
1401_10.png,39.17,0.995
1401_2.png,42.77,0.998
1401_3.png,42.12,0.997
1401_4.png,41.33,0.997
1401_5.png,41.27,0.997
1401_6.png,40.52,0.996
1401_7.png,40.36,0.996
1401_8.png,40.06,0.996
1401_9.png,39.53,0.995
1402_1.png,43.15,0.998
1402_10.png,38.94,0.994
1402_2.png,43.32,0.997
1402_3.png,42.26,0.997
1402_4.png,41.59,0.997
1402_5.png,40.10,0.996
1402_6.png,41.20,0.996
1402_7.png,40.22,0.996
1402_8.png,39.45,0.995
1402_9.png,40.19,0.995
1403_1.png,44.31,0.998
1403_10.png,41.26,0.995
1403_2.png,44.27,0.997
1403_3.png,43.02,0.998
1403_4.png,43.01,0.997
1403_5.png,42.51,0.997
1403_6.png,42.10,0.996
1403_7.png,42.29,0.996
1403_8.png,41.20,0.996
1403_9.png,40.91,0.995
1404_1.png,43.94,0.998
1404_10.png,39.90,0.995
1404_2.png,43.75,0.998
1404_3.png,43.10,0.998
1404_4.png,42.12,0.997
1404_5.png,42.02,0.997
1404_6.png,41.42,0.997
1404_7.png,40.85,0.996
1404_8.png,40.68,0.996
1404_9.png,40.78,0.996
1405_1.png,43.24,0.998
1405_10.png,38.14,0.995
1405_2.png,42.16,0.998
1405_3.png,41.83,0.998
1405_4.png,41.26,0.997
1405_5.png,40.74,0.997
1405_6.png,39.23,0.996
1405_7.png,38.85,0.996
1405_8.png,39.14,0.996
1405_9.png,38.73,0.995
1406_1.png,42.65,0.998
1406_10.png,36.13,0.993
1406_2.png,41.97,0.997
1406_3.png,41.40,0.997
1406_4.png,40.33,0.996
1406_5.png,39.27,0.996
1406_6.png,38.66,0.995
1406_7.png,38.51,0.995
1406_8.png,37.60,0.994
1406_9.png,37.48,0.994
1407_1.png,42.80,0.998
1407_10.png,38.63,0.994
1407_2.png,42.74,0.998
1407_3.png,42.11,0.998
1407_4.png,41.61,0.997
1407_5.png,40.98,0.997
1407_6.png,40.34,0.996
1407_7.png,40.20,0.996
1407_8.png,40.06,0.996
1407_9.png,39.34,0.995
1408_1.png,43.89,0.999
1408_10.png,38.87,0.996
1408_2.png,43.06,0.998
1408_3.png,42.93,0.998
1408_4.png,42.16,0.998
1408_5.png,41.68,0.998
1408_6.png,41.01,0.997
1408_7.png,40.46,0.997
1408_8.png,39.85,0.997
1408_9.png,39.43,0.996
1409_1.png,39.40,0.998
1409_10.png,34.46,0.993
