0001_0.8_0.2.jpg,31.66,0.987
0002_0.8_0.08.jpg,34.80,0.990
0003_0.8_0.2.jpg,31.81,0.975
0004_0.9_0.12.jpg,34.51,0.990
0006_0.85_0.08.jpg,34.73,0.987
0007_0.9_0.16.jpg,34.30,0.987
0009_0.8_0.16.jpg,32.40,0.973
0010_0.95_0.16.jpg,32.94,0.980
0011_0.95_0.16.jpg,37.73,0.989
0014_0.8_0.12.jpg,35.31,0.990
0016_0.8_0.08.jpg,37.99,0.992
0017_0.9_0.08.jpg,35.66,0.983
0018_0.9_0.2.jpg,34.14,0.989
0019_0.8_0.16.jpg,33.11,0.989
0021_0.8_0.08.jpg,36.14,0.990
0022_0.8_0.08.jpg,36.86,0.989
0023_0.85_0.12.jpg,41.61,0.989
0024_0.85_0.08.jpg,35.77,0.934
0025_0.8_0.16.jpg,34.28,0.986
0026_0.95_0.08.jpg,34.23,0.985
0029_0.85_0.08.jpg,37.60,0.986
0030_0.95_0.12.jpg,35.74,0.988
0033_0.85_0.08.jpg,35.90,0.989
0034_0.9_0.16.jpg,34.98,0.987
0036_1_0.08.jpg,40.91,0.994
0039_0.9_0.2.jpg,34.88,0.985
0040_1_0.08.jpg,35.60,0.991
0042_0.8_0.2.jpg,35.68,0.989
0045_0.8_0.16.jpg,31.04,0.989
0046_0.9_0.16.jpg,35.59,0.982
0047_0.9_0.12.jpg,39.67,0.973
0048_0.9_0.2.jpg,30.95,0.986
0049_0.85_0.12.jpg,38.40,0.995
0051_0.8_0.2.jpg,36.14,0.990
0051_0.95_0.12.jpg,37.22,0.993
0052_0.9_0.16.jpg,36.20,0.990
0053_0.9_0.12.jpg,37.33,0.987
0054_0.85_0.16.jpg,37.41,0.991
0055_0.85_0.12.jpg,36.45,0.986
0056_0.8_0.16.jpg,34.98,0.987
0057_0.8_0.12.jpg,30.79,0.989
0058_0.8_0.2.jpg,33.32,0.985
0059_0.9_0.12.jpg,36.09,0.990
0060_0.9_0.2.jpg,34.77,0.979
0061_0.8_0.2.jpg,38.11,0.963
0062_0.9_0.2.jpg,31.26,0.979
0063_0.8_0.16.jpg,32.76,0.984
0064_0.8_0.2.jpg,34.66,0.983
0065_0.9_0.12.jpg,35.68,0.992
0066_1_0.08.jpg,35.42,0.986
0068_1_0.16.jpg,32.47,0.982
0069_0.9_0.16.jpg,34.80,0.974
0070_0.9_0.12.jpg,34.53,0.988
0071_0.8_0.2.jpg,33.42,0.984
0072_0.9_0.2.jpg,34.19,0.960
0073_0.8_0.16.jpg,36.56,0.980
0074_0.8_0.2.jpg,33.78,0.974
0075_0.8_0.2.jpg,34.30,0.988
0076_0.8_0.2.jpg,32.87,0.966
0076_1_0.16.jpg,32.40,0.968
0077_0.8_0.2.jpg,34.79,0.964
0079_0.8_0.12.jpg,33.35,0.988
0081_0.8_0.2.jpg,32.21,0.990
0082_0.85_0.16.jpg,30.96,0.986
0083_0.85_0.12.jpg,36.29,0.988
0084_0.95_0.16.jpg,29.69,0.975
0085_0.95_0.08.jpg,36.84,0.988
0086_0.8_0.2.jpg,32.87,0.975
0086_0.95_0.12.jpg,33.47,0.978
0087_0.9_0.16.jpg,34.55,0.983
0088_0.9_0.12.jpg,38.63,0.990
0089_0.9_0.2.jpg,30.29,0.982
0090_0.85_0.12.jpg,33.10,0.991
0091_0.85_0.2.jpg,34.54,0.983
0092_0.85_0.2.jpg,33.92,0.987
0093_0.8_0.08.jpg,36.59,0.990
0094_0.8_0.2.jpg,32.47,0.987
0095_0.8_0.08.jpg,37.20,0.992
0096_0.8_0.2.jpg,31.10,0.980
0097_0.85_0.08.jpg,38.79,0.992
0098_0.85_0.2.jpg,35.30,0.988
0099_0.9_0.16.jpg,34.40,0.991
0100_0.9_0.12.jpg,35.61,0.989
0101_0.9_0.08.jpg,35.14,0.984
0102_0.85_0.12.jpg,33.70,0.988
0104_0.95_0.12.jpg,38.62,0.987
0105_0.95_0.2.jpg,31.05,0.981
0106_0.9_0.08.jpg,35.79,0.991
0107_0.9_0.08.jpg,36.74,0.992
0108_0.8_0.16.jpg,35.90,0.980
0108_1_0.2.jpg,33.52,0.972
0109_0.85_0.08.jpg,36.50,0.992
0110_0.8_0.12.jpg,33.60,0.988
0111_0.8_0.2.jpg,31.94,0.981
0112_0.8_0.2.jpg,29.36,0.988
0113_0.9_0.08.jpg,37.66,0.978
0115_0.8_0.12.jpg,36.46,0.989
0116_0.9_0.16.jpg,35.63,0.987
0117_0.9_0.12.jpg,34.89,0.989
0118_0.9_0.2.jpg,31.30,0.981
0119_0.85_0.12.jpg,36.96,0.991
0120_0.85_0.08.jpg,36.48,0.987
0121_0.85_0.2.jpg,35.04,0.973
0123_1_0.08.jpg,35.73,0.979
0125_0.8_0.12.jpg,35.06,0.987
0126_0.8_0.2.jpg,34.66,0.984
0127_0.8_0.2.jpg,35.08,0.985
0129_0.8_0.16.jpg,34.76,0.990
0131_0.95_0.08.jpg,37.37,0.982
0132_1_0.08.jpg,35.76,0.990
0133_1_0.2.jpg,29.68,0.979
0134_0.95_0.16.jpg,36.57,0.989
0135_0.95_0.12.jpg,36.10,0.988
0137_0.8_0.2.jpg,33.88,0.986
0138_0.9_0.08.jpg,37.67,0.991
0139_0.85_0.12.jpg,34.20,0.984
0140_0.95_0.12.jpg,33.86,0.986
0141_0.95_0.12.jpg,34.28,0.986
0142_0.95_0.08.jpg,37.72,0.990
0143_1_0.2.jpg,31.17,0.973
0145_0.8_0.12.jpg,34.36,0.987
0146_0.8_0.2.jpg,31.75,0.978
0147_1_0.16.jpg,35.82,0.987
0148_0.9_0.12.jpg,41.79,0.989
0149_0.9_0.08.jpg,36.05,0.983
0150_0.8_0.16.jpg,39.03,0.992
0151_0.8_0.08.jpg,37.18,0.991
0152_0.8_0.2.jpg,32.30,0.986
0153_0.8_0.08.jpg,33.68,0.975
0154_0.8_0.2.jpg,32.46,0.984
0155_1_0.08.jpg,37.37,0.991
0157_0.8_0.08.jpg,37.34,0.991
0158_0.8_0.2.jpg,32.05,0.983
0160_0.9_0.2.jpg,32.78,0.988
0161_0.85_0.08.jpg,38.02,0.992
0162_0.95_0.12.jpg,37.82,0.991
0163_0.95_0.08.jpg,34.73,0.991
0164_0.9_0.2.jpg,35.16,0.985
0165_0.9_0.2.jpg,33.14,0.980
0166_0.8_0.16.jpg,34.12,0.983
0167_0.8_0.12.jpg,37.49,0.988
0168_0.9_0.16.jpg,34.79,0.986
0169_0.9_0.12.jpg,35.58,0.986
0170_0.8_0.2.jpg,34.48,0.981
0171_0.85_0.12.jpg,35.36,0.986
0172_0.85_0.08.jpg,35.18,0.992
0174_0.95_0.08.jpg,34.59,0.989
0175_0.85_0.16.jpg,38.76,0.988
0176_1_0.08.jpg,36.38,0.989
0178_0.8_0.12.jpg,34.42,0.989
0179_0.8_0.2.jpg,34.30,0.986
0180_0.85_0.16.jpg,35.79,0.992
0181_0.9_0.08.jpg,35.56,0.990
0182_0.8_0.16.jpg,34.17,0.983
0183_0.8_0.16.jpg,37.79,0.990
0184_0.95_0.12.jpg,33.55,0.991
0185_1_0.16.jpg,36.19,0.990
0187_0.9_0.2.jpg,35.11,0.988
0188_0.85_0.08.jpg,37.17,0.989
0189_0.85_0.2.jpg,39.08,0.984
0191_1_0.08.jpg,37.34,0.987
0194_1_0.2.jpg,34.04,0.974
0195_1_0.08.jpg,35.49,0.989
0196_0.9_0.2.jpg,35.56,0.986
0197_0.8_0.16.jpg,35.99,0.987
0198_0.95_0.12.jpg,31.92,0.982
0199_1_0.16.jpg,35.58,0.985
0200_1_0.12.jpg,33.41,0.988
0201_1_0.08.jpg,39.56,0.990
0202_0.85_0.12.jpg,32.78,0.982
0204_0.8_0.08.jpg,38.79,0.994
0205_1_0.16.jpg,34.92,0.989
0206_1_0.12.jpg,32.29,0.987
0207_1_0.08.jpg,35.03,0.991
0208_0.8_0.16.jpg,34.03,0.990
0209_0.85_0.08.jpg,35.00,0.982
0210_0.85_0.2.jpg,34.01,0.985
0212_0.9_0.2.jpg,34.92,0.990
0213_1_0.2.jpg,29.02,0.980
0215_0.8_0.08.jpg,36.81,0.952
0216_1_0.12.jpg,34.22,0.989
0217_1_0.2.jpg,34.46,0.985
0218_0.9_0.2.jpg,33.42,0.987
0219_0.85_0.08.jpg,36.14,0.991
0220_0.85_0.2.jpg,29.75,0.983
0222_0.85_0.16.jpg,37.83,0.986
0223_0.95_0.16.jpg,34.66,0.988
0225_0.8_0.2.jpg,35.36,0.979
0226_0.8_0.2.jpg,34.62,0.990
0228_1_0.2.jpg,32.00,0.971
0230_0.9_0.16.jpg,34.83,0.990
0233_0.8_0.12.jpg,34.80,0.992
0235_0.9_0.08.jpg,35.33,0.986
0237_0.8_0.12.jpg,36.89,0.990
0238_0.8_0.2.jpg,34.00,0.985
0239_0.8_0.2.jpg,34.33,0.985
0240_1_0.08.jpg,34.84,0.984
0242_0.8_0.12.jpg,34.42,0.988
0243_0.8_0.08.jpg,34.27,0.989
0244_0.9_0.12.jpg,35.26,0.988
0245_1_0.2.jpg,32.55,0.983
0246_0.85_0.12.jpg,40.91,0.986
0248_0.8_0.08.jpg,41.86,0.991
0249_1_0.12.jpg,33.55,0.983
0251_0.8_0.16.jpg,34.20,0.979
0253_0.8_0.2.jpg,34.48,0.984
0253_1_0.16.jpg,33.10,0.984
0255_0.85_0.08.jpg,37.45,0.989
0256_0.95_0.16.jpg,34.06,0.985
0258_0.8_0.2.jpg,37.48,0.986
0259_0.9_0.08.jpg,37.15,0.979
0260_0.9_0.2.jpg,31.11,0.985
0261_0.85_0.08.jpg,36.19,0.985
0262_0.95_0.12.jpg,38.29,0.989
0263_0.95_0.08.jpg,36.45,0.989
0264_0.95_0.2.jpg,34.20,0.987
0266_0.8_0.12.jpg,36.52,0.991
0267_0.9_0.16.jpg,36.49,0.989
0268_0.9_0.16.jpg,33.01,0.982
0269_0.95_0.2.jpg,34.63,0.987
0270_0.85_0.16.jpg,37.41,0.987
0271_0.85_0.12.jpg,42.04,0.991
0272_0.85_0.08.jpg,37.97,0.991
0273_0.85_0.2.jpg,36.37,0.990
0274_0.95_0.12.jpg,37.09,0.992
0275_1_0.16.jpg,34.32,0.984
0276_1_0.12.jpg,33.66,0.980
0277_1_0.08.jpg,37.29,0.990
0279_0.8_0.12.jpg,35.90,0.992
0280_0.9_0.16.jpg,34.68,0.990
0281_0.9_0.12.jpg,37.13,0.991
0282_0.85_0.16.jpg,35.01,0.990
0283_0.85_0.12.jpg,36.91,0.990
0284_0.8_0.16.jpg,32.94,0.986
0285_0.85_0.2.jpg,33.03,0.983
0286_0.8_0.08.jpg,38.41,0.991
0287_0.8_0.2.jpg,35.04,0.978
0287_0.95_0.08.jpg,37.63,0.983
0288_0.95_0.2.jpg,34.88,0.984
0290_0.85_0.08.jpg,38.43,0.991
0291_0.95_0.12.jpg,35.41,0.989
0292_1_0.16.jpg,35.62,0.988
0294_1_0.2.jpg,35.35,0.985
0295_0.85_0.08.jpg,35.63,0.988
0296_0.95_0.12.jpg,36.65,0.988
0297_0.95_0.08.jpg,34.66,0.990
0298_1_0.12.jpg,35.57,0.977
0299_0.9_0.08.jpg,35.45,0.992
0300_1_0.2.jpg,37.15,0.988
0302_0.9_0.16.jpg,31.64,0.982
0303_0.9_0.12.jpg,33.94,0.989
0304_0.9_0.08.jpg,36.22,0.986
0305_0.9_0.2.jpg,32.16,0.985
0306_0.8_0.16.jpg,32.97,0.988
0307_0.8_0.12.jpg,37.91,0.992
0308_1_0.16.jpg,33.30,0.991
0309_1_0.08.jpg,35.84,0.992
0311_0.8_0.16.jpg,33.49,0.982
0312_0.8_0.12.jpg,35.06,0.991
0313_0.8_0.2.jpg,36.17,0.985
0314_0.9_0.12.jpg,34.14,0.983
0315_0.85_0.16.jpg,35.15,0.985
0316_0.85_0.12.jpg,36.52,0.991
0317_0.85_0.08.jpg,32.33,0.969
0318_0.85_0.2.jpg,36.37,0.986
0319_0.9_0.16.jpg,33.40,0.985
0320_0.9_0.08.jpg,36.79,0.982
0320_1_0.16.jpg,36.14,0.984
0321_1_0.12.jpg,35.86,0.972
0323_0.8_0.16.jpg,33.54,0.986
0324_0.8_0.12.jpg,38.31,0.991
0325_0.9_0.16.jpg,33.63,0.990
0326_0.9_0.12.jpg,36.79,0.990
0327_1_0.08.jpg,37.04,0.990
0329_0.8_0.12.jpg,35.08,0.986
0330_0.8_0.08.jpg,37.98,0.992
0330_0.95_0.12.jpg,36.42,0.990
0331_0.95_0.12.jpg,34.06,0.989
0332_0.95_0.08.jpg,38.97,0.992
0333_0.95_0.2.jpg,29.42,0.979
0334_1_0.08.jpg,35.64,0.989
0335_1_0.2.jpg,34.27,0.987
